지역,구군,지역코드,주소,중심점X,중심점Y,경도,위도,건축년도,건물연령,연령대,노후등급,노후점수,겹침비율,홍수등급,홍수점수,산사태거리,산사태등급,산사태점수,노후홍수점수,노후홍수등급,노후홍수코드,홍수산사태점수,홍수산사태등급,홍수산사태코드,노후산사태점수,노후산사태등급,노후산사태코드,종합점수,종합등급,위험코드
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 581-6 10002 1 일반건축물,213522.7069929728,358688.4484071691,213522.7069929728,358688.4484071691,1996.0,30.0,30-50년,노후,5,0.0,없음,0,1167.2617529928752,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 171-59 10003 1 일반건축물,214159.08281611418,358113.98105863173,214159.08281611418,358113.98105863173,1988.0,38.0,30-50년,노후,5,0.0,없음,0,410.36569057366387,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 253-16 10009 1 일반건축물,214187.60290248177,358491.69384707464,214187.60290248177,358491.69384707464,1969.0,57.0,50-100년,고령,6,0.0,없음,0,503.5871324805669,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 666-12 10012 1 일반건축물,211123.94732919242,355287.3577818746,211123.94732919242,355287.3577818746,1993.0,33.0,30-50년,노후,5,0.0,없음,0,487.5448697299562,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 626-1 10013 1 일반건축물,210974.7255942306,357615.19364792516,210974.7255942306,357615.19364792516,1993.0,33.0,30-50년,노후,5,0.0,없음,0,421.90046219457975,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 530-1 10014 1 일반건축물,210920.11031524572,357299.9406678241,210920.11031524572,357299.9406678241,1991.0,35.0,30-50년,노후,5,0.0,없음,0,101.9803902718557,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 670-2 10015 1 일반건축물,210618.12125269976,355200.558049887,210618.12125269976,355200.558049887,1995.0,31.0,30-50년,노후,5,0.0,없음,0,787.1467461661771,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 180-18 10016 1 일반건축물,211321.54420788403,356462.9660427496,211321.54420788403,356462.9660427496,1982.0,44.0,30-50년,노후,5,0.0,없음,0,737.5635565834309,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동2가 1 일반 364-6 100179284 1 일반건축물,211705.2640900041,354136.15848392225,211705.2640900041,354136.15848392225,1996.0,30.0,30-50년,노후,5,0.0,없음,0,306.75723300355935,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 교동 1 일반 81-5 100180424 1 일반건축물,213790.12878357252,357355.02144822857,213790.12878357252,357355.02144822857,1969.0,57.0,50-100년,고령,6,0.0,없음,0,94.33981132056603,위험,3,6,주의,C,3,관심,B,9,위험,E,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 253-58 100180427 1 일반건축물,214082.7559169951,358550.5460455491,214082.7559169951,358550.5460455491,1971.0,55.0,50-100년,고령,6,90.24310797381146,매우높음,4,600.0833275470999,안전,0,10,위험,E,4,관심,B,6,주의,C,10,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동2가 1 일반 626-5 100180445 1 일반건축물,208893.68697146614,353514.07993683463,208893.68697146614,353514.07993683463,1996.0,30.0,30-50년,노후,5,0.0,없음,0,276.5863337187866,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 풍남동3가 1 일반 76-12 100180484 1 일반건축물,213734.41485611268,357677.436847901,213734.41485611268,357677.436847901,1977.0,49.0,30-50년,노후,5,0.0,없음,0,296.81644159311656,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 교동 1 일반 232-1 100180510 1 일반건축물,213628.68203597932,357147.1352157452,213628.68203597932,357147.1352157452,1982.0,44.0,30-50년,노후,5,0.0,없음,0,240.83189157584593,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 849-107 100180826 1 일반건축물,214367.90972321844,356784.0154673968,214367.90972321844,356784.0154673968,1976.0,50.0,50-100년,고령,6,0.0,없음,0,198.49433241279206,주의,2,6,주의,C,2,안전,A,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동1가 1 일반 596-43 100181025 1 일반건축물,211983.3172267019,355534.816293208,211983.3172267019,355534.816293208,1990.0,36.0,30-50년,노후,5,0.0,없음,0,136.01470508735443,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동2가 1 일반 1199-1 100181965 1 일반건축물,208891.05267812312,356376.7200246607,208891.05267812312,356376.7200246607,1996.0,30.0,30-50년,노후,5,0.0,없음,0,577.0615218501404,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 128 100185090 1 일반건축물,214020.70482186368,356743.5238668324,214020.70482186368,356743.5238668324,1972.0,54.0,50-100년,고령,6,0.0,없음,0,130.0,주의,2,6,주의,C,2,안전,A,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 교동 1 일반 246 100185169 1 일반건축물,213674.15349100495,357184.3481564502,213674.15349100495,357184.3481564502,1993.0,33.0,30-50년,노후,5,0.0,없음,0,264.0075756488817,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동1가 1 일반 56-4 100185848 1 일반건축물,213234.85681130202,357990.31926068047,213234.85681130202,357990.31926068047,1971.0,55.0,50-100년,고령,6,0.0,없음,0,852.8774824088158,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 254-2 100186510 1 일반건축물,213778.60010390144,356620.3626111925,213778.60010390144,356620.3626111925,1972.0,54.0,50-100년,고령,6,0.0,없음,0,235.3720459187964,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 466-9 100187227 1 일반건축물,210661.55220729418,357329.69119935867,210661.55220729418,357329.69119935867,1994.0,32.0,30-50년,노후,5,0.0,없음,0,299.66648127543397,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 교동 1 일반 247-2 100187475 1 일반건축물,213687.02079461684,357188.0458101064,213687.02079461684,357188.0458101064,1988.0,38.0,30-50년,노후,5,0.0,없음,0,256.12496949731394,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 698-20 100187490 1 일반건축물,213362.82860543067,358727.61854283774,213362.82860543067,358727.61854283774,1972.0,54.0,50-100년,고령,6,0.0,없음,0,1266.5701717630966,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동3가 1 일반 86-16 100188110 1 일반건축물,213504.9005326476,358078.97556730465,213504.9005326476,358078.97556730465,1977.0,49.0,30-50년,노후,5,48.64771706697602,높음,3,758.023746329889,안전,0,8,경고,D,3,관심,B,5,주의,C,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 33-3 100189494 1 일반건축물,212725.74861945235,358477.2725291309,212725.74861945235,358477.2725291309,1981.0,45.0,30-50년,노후,5,0.0,없음,0,620.0806399170998,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 34-7 10019 1 일반건축물,212831.14112855628,358504.8729937551,212831.14112855628,358504.8729937551,1987.0,39.0,30-50년,노후,5,0.0,없음,0,726.7048919609665,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동3가 1 일반 316 100193673 1 일반건축물,207799.8020644347,355998.6259719438,207799.8020644347,355998.6259719438,1995.0,31.0,30-50년,노후,5,0.0,없음,0,58.309518948453004,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 전동3가 1 일반 120 100193753 1 일반건축물,212986.38970211003,357303.17101292853,212986.38970211003,357303.17101292853,1975.0,51.0,50-100년,고령,6,0.0,없음,0,398.24615503479754,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 전동3가 1 일반 120 100193754 1 일반건축물,212986.0667691546,357311.5580215471,212986.0667691546,357311.5580215471,1975.0,51.0,50-100년,고령,6,0.0,없음,0,407.0626487409524,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 전동 1 일반 17-3 100198851 1 일반건축물,213424.29035290578,357636.7987099433,213424.29035290578,357636.7987099433,1989.0,37.0,30-50년,노후,5,0.0,없음,0,496.4876634922564,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 고사동 1 일반 432-1 10022 1 일반건축물,212928.4818799406,357883.90450330306,212928.4818799406,357883.90450330306,1978.0,48.0,30-50년,노후,5,0.0,없음,0,540.0,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 181-19 10025 1 일반건축물,212161.04625098672,358532.817715959,212161.04625098672,358532.817715959,1979.0,47.0,30-50년,노후,5,22.58110117260399,보통,2,277.8488797889961,관심,1,7,경고,D,3,관심,B,6,주의,C,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 369-98 10029 1 일반건축물,213134.9756245154,356080.3850734601,213134.9756245154,356080.3850734601,1978.0,48.0,30-50년,노후,5,0.0,없음,0,84.85281374238569,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동3가 1 일반 11-5 10030 1 일반건축물,213571.03584868394,358185.5460509729,213571.03584868394,358185.5460509729,1977.0,49.0,30-50년,노후,5,0.0,없음,0,813.203541556479,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 300 10034 1 일반건축물,213465.6812280671,356313.8815660511,213465.6812280671,356313.8815660511,1991.0,35.0,30-50년,노후,5,0.0,없음,0,94.86832980505139,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동1가 1 일반 529-11 10035 1 일반건축물,212486.54054722283,355391.66410574736,212486.54054722283,355391.66410574736,1991.0,35.0,30-50년,노후,5,0.0,없음,0,399.2492955535426,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 157-52 10037 1 일반건축물,211714.03161097722,356670.2179261364,211714.03161097722,356670.2179261364,1981.0,45.0,30-50년,노후,5,0.0,없음,0,493.9635614091387,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 53-2 10039 1 일반건축물,211463.63991980112,356801.02515156596,211463.63991980112,356801.02515156596,1980.0,46.0,30-50년,노후,5,0.0,없음,0,646.3745044476924,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동1가 1 일반 2-10 10040 1 일반건축물,213380.1565880886,357934.0010117301,213380.1565880886,357934.0010117301,1980.0,46.0,30-50년,노후,5,0.0,없음,0,721.8032973047435,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동3가 1 일반 106 10043 1 일반건축물,213515.15919075534,358334.2334582707,213515.15919075534,358334.2334582707,1996.0,30.0,30-50년,노후,5,0.0,없음,0,964.2613753542138,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 621-5 10047 1 일반건축물,210420.02824011416,357048.5600172631,210420.02824011416,357048.5600172631,1991.0,35.0,30-50년,노후,5,0.0,없음,0,430.4648650006177,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동완산동 1 일반 440-1 10050 1 일반건축물,212825.52991513148,356750.15568480804,212825.52991513148,356750.15568480804,1970.0,56.0,50-100년,고령,6,0.0,없음,0,50.99019513592785,위험,3,6,주의,C,3,관심,B,9,위험,E,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 6-49 10051 1 일반건축물,211398.53633724473,359067.8088602614,211398.53633724473,359067.8088602614,1996.0,30.0,30-50년,노후,5,0.0,없음,0,161.24515496597098,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 13-12 10056 1 일반건축물,212592.782771319,358757.85411173524,212592.782771319,358757.85411173524,1973.0,53.0,50-100년,고령,6,0.0,없음,0,729.4518489934753,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 151-6 10060 1 일반건축물,212250.3925340344,358341.778094871,212250.3925340344,358341.778094871,1977.0,49.0,30-50년,노후,5,0.0,없음,0,206.15528128088303,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 대성동 1 일반 453 10061 1 일반건축물,215455.30226328262,355215.29668679053,215455.30226328262,355215.29668679053,1989.0,37.0,30-50년,노후,5,0.0,없음,0,94.33981132056603,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 593-5 10063 1 일반건축물,210618.04594657524,355797.2093125387,210618.04594657524,355797.2093125387,1995.0,31.0,30-50년,노후,5,55.78456891574304,매우높음,4,820.0609733428362,안전,0,9,위험,E,4,관심,B,5,주의,C,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 253-127 10064 1 일반건축물,213973.01581101096,358503.81656586006,213973.01581101096,358503.81656586006,1973.0,53.0,50-100년,고령,6,0.0,없음,0,711.7583859709698,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 849-30 10065 1 일반건축물,214441.38260235314,356826.2107494768,214441.38260235314,356826.2107494768,1976.0,50.0,50-100년,고령,6,0.0,없음,0,194.164878389476,주의,2,6,주의,C,2,안전,A,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 570-14 10069 1 일반건축물,210928.27436955372,356228.96050728805,210928.27436955372,356228.96050728805,1990.0,36.0,30-50년,노후,5,0.0,없음,0,803.9900496896712,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 661-33 10070 1 일반건축물,213030.46658723592,358947.9910045707,213030.46658723592,358947.9910045707,1986.0,40.0,30-50년,노후,5,0.0,없음,0,1152.7792503337314,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 695-6 10072 1 일반건축물,210640.03916917887,355084.4220987029,210640.03916917887,355084.4220987029,1994.0,32.0,30-50년,노후,5,18.84026200882851,보통,2,724.4998274671982,안전,0,7,경고,D,2,안전,A,5,주의,C,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 614-6 10074 1 일반건축물,210562.84398174964,357082.54667283845,210562.84398174964,357082.54667283845,1991.0,35.0,30-50년,노후,5,0.0,없음,0,286.35642126552705,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 617 10075 1 일반건축물,211026.44149207385,355657.795218712,211026.44149207385,355657.795218712,1991.0,35.0,30-50년,노후,5,17.260703253219983,보통,2,864.6964785403026,안전,0,7,경고,D,2,안전,A,5,주의,C,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 614-7 10077 1 일반건축물,210562.95339988274,357100.0547908322,210562.95339988274,357100.0547908322,1992.0,34.0,30-50년,노후,5,0.0,없음,0,288.61739379323626,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 735-80 10078 1 일반건축물,213386.78278259313,358974.2063125931,213386.78278259313,358974.2063125931,1980.0,46.0,30-50년,노후,5,0.0,없음,0,1366.1625086350452,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 153-3 10080 1 일반건축물,211518.21576093615,357452.417117325,211518.21576093615,357452.417117325,1980.0,46.0,30-50년,노후,5,0.0,없음,0,288.44410203711914,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 218 10081 1 일반건축물,213814.90244651615,356774.7432115845,213814.90244651615,356774.7432115845,1993.0,33.0,30-50년,노후,5,0.0,없음,0,280.178514522438,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 599-5 10084 1 일반건축물,211006.15247376892,357847.5237007271,211006.15247376892,357847.5237007271,1995.0,31.0,30-50년,노후,5,0.0,없음,0,433.2435804486894,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 559-4 10089 1 일반건축물,211021.59274586674,356284.81136859563,211021.59274586674,356284.81136859563,1988.0,38.0,30-50년,노후,5,0.0,없음,0,761.5773105863909,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 160-9 10091 1 일반건축물,214374.93547470513,358132.8485213323,214374.93547470513,358132.8485213323,1994.0,32.0,30-50년,노후,5,0.0,없음,0,310.4834939252005,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 366-21 10092 1 일반건축물,213211.7154666823,356138.7110722098,213211.7154666823,356138.7110722098,1982.0,44.0,30-50년,노후,5,0.0,없음,0,140.0,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 128-1 10094 1 일반건축물,213489.2951943429,356483.38881719776,213489.2951943429,356483.38881719776,1976.0,50.0,50-100년,고령,6,62.42649225483491,매우높음,4,260.1922366251538,관심,1,10,위험,E,5,주의,C,7,경고,D,11,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 702-4 10100 1 일반건축물,211216.0706518309,355186.2200143793,211216.0706518309,355186.2200143793,1994.0,32.0,30-50년,노후,5,0.0,없음,0,360.5551275463989,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서완산동2가 1 일반 341-69 10101 1 일반건축물,211909.24461259562,356869.32206983794,211909.24461259562,356869.32206983794,1978.0,48.0,30-50년,노후,5,0.0,없음,0,436.57759905886144,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 564-5 10104 1 일반건축물,211287.3730176371,356157.2096581706,211287.3730176371,356157.2096581706,1987.0,39.0,30-50년,노후,5,0.0,없음,0,726.7048919609665,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동1가 1 일반 577-39 10106 1 일반건축물,212506.98516377207,355723.55174625246,212506.98516377207,355723.55174625246,1979.0,47.0,30-50년,노후,5,0.0,없음,0,174.6424919657298,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 114-16 10108 1 일반건축물,211750.53488184977,356387.4198175322,211750.53488184977,356387.4198175322,1983.0,43.0,30-50년,노후,5,0.0,없음,0,437.3785545725808,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동2가 1 일반 29-2 10110 1 일반건축물,213531.57017110888,357880.5011199663,213531.57017110888,357880.5011199663,1973.0,53.0,50-100년,고령,6,0.0,없음,0,574.2821606144493,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 563-1 10119 1 일반건축물,210717.29146814963,356084.80999126163,210717.29146814963,356084.80999126163,1988.0,38.0,30-50년,노후,5,0.0,없음,0,892.7485648266257,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 61-32 10121 1 일반건축물,212806.50483202096,358469.6379746326,212806.50483202096,358469.6379746326,1994.0,32.0,30-50년,노후,5,0.0,없음,0,679.5586803212802,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 863-6 10124 1 일반건축물,210652.49556982308,358730.3776685995,210652.49556982308,358730.3776685995,1996.0,30.0,30-50년,노후,5,0.0,없음,0,625.1399843235114,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 풍남동3가 1 일반 76-49 10129 1 일반건축물,213747.76496221378,357680.23567713384,213747.76496221378,357680.23567713384,1977.0,49.0,30-50년,노후,5,0.0,없음,0,291.547594742265,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 537-6 10131 1 일반건축물,211558.9446379471,357022.7886018281,211558.9446379471,357022.7886018281,1989.0,37.0,30-50년,노후,5,0.0,없음,0,622.9767250869008,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 549-11 10133 1 일반건축물,211543.6260851691,356958.2957724188,211543.6260851691,356958.2957724188,1990.0,36.0,30-50년,노후,5,0.0,없음,0,648.459713474939,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 666-5 10136 1 일반건축물,213114.94248964993,358978.45316349634,213114.94248964993,358978.45316349634,1989.0,37.0,30-50년,노후,5,0.0,없음,0,1239.0722335683258,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 다가동4가 1 일반 73 10143 1 일반건축물,212564.404051111,357981.6276511124,212564.404051111,357981.6276511124,1963.0,63.0,50-100년,고령,6,0.0,없음,0,193.13207915827968,주의,2,6,주의,C,2,안전,A,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 724-7 10146 1 일반건축물,213436.33505563883,358974.5226912487,213436.33505563883,358974.5226912487,1974.0,52.0,50-100년,고령,6,0.0,없음,0,1318.6735759845953,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 591-10 10148 1 일반건축물,210472.11006315806,357243.89601068647,210472.11006315806,357243.89601068647,1991.0,35.0,30-50년,노후,5,0.0,없음,0,430.4648650006177,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 543-5 10150 1 일반건축물,211347.01280925187,357079.7370018611,211347.01280925187,357079.7370018611,1991.0,35.0,30-50년,노후,5,0.0,없음,0,422.0189569201838,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 595-3 10163 1 일반건축물,210716.4084154227,355811.7009488482,210716.4084154227,355811.7009488482,1991.0,35.0,30-50년,노후,5,78.46245411758616,매우높음,4,912.1951545584968,안전,0,9,위험,E,4,관심,B,5,주의,C,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 618-3 10166 1 일반건축물,210740.63074933318,357043.75133197615,210740.63074933318,357043.75133197615,1994.0,32.0,30-50년,노후,5,0.0,없음,0,111.80339887498948,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 662-13 10167 1 일반건축물,210745.2707089108,355252.963491062,210745.2707089108,355252.963491062,1993.0,33.0,30-50년,노후,5,0.0,없음,0,708.0254232723569,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 122-42 10171 1 일반건축물,211830.88894739412,356492.7367407409,211830.88894739412,356492.7367407409,1978.0,48.0,30-50년,노후,5,0.0,없음,0,340.147027033899,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 367-56 10172 1 일반건축물,213258.72188310712,356139.9509397015,213258.72188310712,356139.9509397015,1980.0,46.0,30-50년,노후,5,96.3495343620117,매우높음,4,180.0,주의,2,9,위험,E,6,주의,C,7,경고,D,11,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 647-5 10175 1 일반건축물,213038.29450079473,358751.0085890505,213038.29450079473,358751.0085890505,1970.0,56.0,50-100년,고령,6,0.0,없음,0,1037.111372997134,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동완산동 1 일반 381-2 10176 1 일반건축물,212978.92880501048,356635.93686684803,212978.92880501048,356635.93686684803,1980.0,46.0,30-50년,노후,5,0.0,없음,0,78.10249675906654,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
